,Unnamed: 0,name,latitude,longitude,timestamp,free_bikes,empty_slots,renting,returning,ebikes,station_id,Bar,Bar/Restaurant,Other,Park,Restaurant
888,888,Lawrence Ave W / Dufferin St,43.714317848363905,-79.45414485709222,2025-07-29,0,15,1,1,0,888,0,0,0,0,10
889,889,Yonge St / Merton St ,43.6962750705313,-79.39629396191867,2025-07-29,10,13,1,1,7,889,2,0,0,3,5
890,890,Hanlan's Point Beach,43.61904360581232,-79.39068832406288,2025-07-29,0,47,1,1,0,890,0,0,2,2,6
891,891,Danforth Ave / Westlake Ave,43.687323,-79.304848,2025-07-29,4,10,1,1,2,891,1,0,2,1,6
892,892,Erskine Ave / Yonge St SMART,43.7112153,-79.39894,2025-07-29,7,9,1,1,0,892,0,2,0,1,7
893,893,Soho St / Queen St W,43.649649714291584,-79.39372141352654,2025-07-29,1,8,1,1,0,893,1,1,1,1,6
894,894,Adelaide St E / Parliament St,43.65378337432506,-79.36335973372954,2025-07-29,22,0,1,1,2,894,0,0,0,3,7
895,895,Church St / Bloor St E,43.671389,-79.382919,2025-07-29,1,13,1,1,0,895,1,0,0,2,7
896,896,University Ave / Gerrard St W - SMART(South),43.65748153286412,-79.38921396018827,2025-07-29,1,14,1,1,0,896,2,0,0,2,6
897,897,Liberty St / Fraser Ave Green P,43.637981,-79.424146,2025-07-29,3,16,1,1,0,897,0,1,1,0,8
898,898,St. Clair Ave W / Avenue Rd ,43.68688938028234,-79.40099513147447,2025-07-29,1,12,1,1,1,898,0,0,0,2,8
899,899,Bay St / King St W,43.64837534148549,-79.3799828091115,2025-07-29,13,9,1,1,0,899,3,0,0,2,5
900,900,Robert St / Bloor St W - SMART,43.665846,-79.404998,2025-07-29,2,13,1,1,0,900,2,1,1,1,5
901,901,Beverley St / College St,43.6575,-79.39527777777778,2025-07-29,0,19,1,1,0,901,2,2,0,1,5
902,902,Duncan St / Adelaide St W - SMART,43.64813057569729,-79.38858106137695,2025-07-29,7,5,1,1,0,902,2,2,0,0,6
903,903,Dentonia Park,43.694341,-79.291416,2025-07-29,5,17,1,1,0,903,0,0,1,2,7
904,904,Blantyre Park,43.68306889999999,-79.279682,2025-07-29,5,17,1,1,1,904,3,0,1,1,5
905,905,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,2025-07-29,22,1,1,1,1,905,0,0,0,7,3
906,906,College St / Huron St,43.658148,-79.398167,2025-07-29,3,11,1,1,1,906,1,2,1,1,5
907,907,Bathurst St / Dundas St W,43.6518918789007,-79.40577861712723,2025-07-29,2,22,1,1,1,907,1,2,1,0,6
908,908,Ontario Place Blvd / Lake Shore Blvd W,43.6322445,-79.4108105,2025-07-29,20,4,1,1,0,908,1,1,0,6,2
909,909,Bartlett Parkette,43.6702236,-79.4360232,2025-07-29,2,19,1,1,1,909,0,1,2,2,5
910,910,Jane St / Spenvalley Dr,43.740937072210514,-79.51338882645875,2025-07-29,2,13,1,1,0,910,0,0,0,0,10
911,911,Queen St W / Cowan Ave,43.64089724173822,-79.43283582518329,2025-07-29,15,0,1,1,1,911,0,0,1,0,9
912,912,Sumach St  / Queen St E,43.656638,-79.358749,2025-07-29,18,0,1,1,0,912,1,0,0,3,6
913,913,Moore Park,43.693256,-79.383238,2025-07-29,4,10,1,1,3,913,0,0,0,5,5
914,914,Queen St E / Woodward Ave,43.665269,-79.319796,2025-07-29,15,4,1,1,0,914,0,0,0,3,7
915,915,Front St E / Bayview Avenue,43.6535,-79.354068,2025-07-29,18,0,1,1,0,915,1,0,0,3,6
916,916,E.T Seton Park - South ,43.70503461857136,-79.33547292037659,2025-07-29,5,18,1,1,0,916,0,0,1,3,6
917,917,St. Clair Ave W / Bathurst St,43.683296,-79.418734,2025-07-29,4,15,1,1,2,917,0,0,1,1,8
918,918,The Pond Rd / Ian Macdonald Blvd,43.77086729028769,-79.49812990660705,2025-07-29,9,6,1,1,0,918,0,0,1,0,9
919,919,Eglinton Ave E / Victoria Park Ave,43.72486103230542,-79.30351306295167,2025-07-29,1,9,1,1,0,919,0,0,0,0,10
920,920,Logan Ave / Bain Ave,43.6720273,-79.3470557,2025-07-29,17,1,1,1,2,920,0,1,0,3,6
921,921,Sterling Rd / Dundas St W,43.6508333333333,-79.4430555555556,2025-07-29,4,15,1,1,0,921,1,0,1,2,6
922,922,Gould St / Yonge St (TMU),43.657424,-79.381019,2025-07-29,2,16,1,1,0,922,1,0,0,0,9
923,923,406 Oakwood Ave,43.68827060022711,-79.43937767081853,2025-07-29,1,17,1,1,1,923,1,0,0,1,8
924,924,Simcoe St / Queen St W,43.65049,-79.3873,2025-07-29,0,35,1,1,0,924,2,1,0,1,6
925,925,Cherry Beach Sports Fields (55 Unwin Ave),43.6408346,-79.3429074,2025-07-29,15,13,1,1,0,925,0,0,2,6,2
926,926,Galloway Rd / Kingston Rd ,43.76247244509665,-79.19469250674761,2025-07-29,2,14,1,1,0,926,0,0,1,1,8
927,927,Warden Ave / Huntingwood Dr,43.78571682234873,-79.31081039604902,2025-07-29,2,7,1,1,1,927,0,0,0,0,10
928,928,Brimley Rd / Lawrence Ave E ,43.75404854399297,-79.2553167552948,2025-07-29,0,38,1,1,0,928,0,0,1,2,7
929,929,Church St / Cypress St,43.70638575268149,-79.51671697675717,2025-07-29,0,15,1,1,0,929,0,0,1,1,8
930,930,Dundas St W / Roncesvalles Ave Green P -SMART,43.6534268,-79.4512787,2025-07-29,0,12,1,1,0,930,2,0,1,1,6
931,931,Pottery Rd / Lower Don River Trail,43.688148,-79.362101,2025-07-29,7,4,1,1,0,931,0,0,1,3,6
932,932,457 King St W,43.6452091,-79.3960744,2025-07-29,5,12,1,1,0,932,1,1,1,0,7
933,933,Danforth Ave / Coxwell Ave,43.683378,-79.322961,2025-07-29,14,1,1,1,5,933,2,0,0,2,6
934,934,Bloor St W / Brock Ave,43.6589882,-79.438715,2025-07-29,0,10,1,1,0,934,3,0,0,2,5
935,935,Wells Hill Ave / St. Clair Ave W,43.683351,-79.41562,2025-07-29,0,15,1,1,0,935,0,0,1,1,8
936,936,Bay St / Dundas St W,43.655350778457056,-79.38345966759798,2025-07-29,1,52,1,1,0,936,1,0,0,0,9
